2016-04-05 16:54:29,508 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270001 type:create cxid:0x18 zxid:0x1b txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-04-05 16:54:29,510 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270001 type:create cxid:0x19 zxid:0x1c txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.base.ICodeService Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.base.ICodeService
2016-04-05 16:54:44,495 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:53052
2016-04-05 16:54:44,503 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@868] - Client attempting to establish new session at /127.0.0.1:53052
2016-04-05 16:54:44,505 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@617] - Established session 0x153e59e20270002 with negotiated timeout 30000 for client /127.0.0.1:53052
2016-04-05 16:54:44,554 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0x1 zxid:0x1f txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-04-05 16:54:44,565 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0x2 zxid:0x20 txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.autoid.IAutoIdClient Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.autoid.IAutoIdClient
2016-04-05 16:54:44,567 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0x3 zxid:0x21 txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.autoid.IAutoIdClient/consumers Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.autoid.IAutoIdClient/consumers
2016-04-05 16:54:44,572 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0x5 zxid:0x23 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-04-05 16:54:44,574 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0x6 zxid:0x24 txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.autoid.IAutoIdClient Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.autoid.IAutoIdClient
2016-04-05 16:54:44,576 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0x7 zxid:0x25 txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.autoid.IAutoIdClient/providers Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.autoid.IAutoIdClient/providers
2016-04-05 16:54:44,587 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0xa zxid:0x26 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-04-05 16:54:44,590 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0xb zxid:0x27 txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.autoid.IAutoIdClient Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.autoid.IAutoIdClient
2016-04-05 16:54:44,592 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0xc zxid:0x28 txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.autoid.IAutoIdClient/configurators Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.autoid.IAutoIdClient/configurators
2016-04-05 16:54:44,597 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0xf zxid:0x29 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-04-05 16:54:44,599 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0x10 zxid:0x2a txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.autoid.IAutoIdClient Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.autoid.IAutoIdClient
2016-04-05 16:54:44,601 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0x11 zxid:0x2b txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.autoid.IAutoIdClient/routers Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.autoid.IAutoIdClient/routers
2016-04-05 16:54:47,479 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0x14 zxid:0x2c txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-04-05 16:54:47,492 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0x18 zxid:0x30 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-04-05 16:54:47,494 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0x19 zxid:0x31 txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.main.IUserService Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.main.IUserService
2016-04-05 16:54:47,519 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0x1d zxid:0x33 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-04-05 16:54:47,529 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0x21 zxid:0x37 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-04-05 16:54:47,531 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0x22 zxid:0x38 txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.main.IRoleService Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.main.IRoleService
2016-04-05 16:54:47,554 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0x26 zxid:0x3a txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-04-05 16:54:47,563 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0x2a zxid:0x3e txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-04-05 16:54:47,565 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270002 type:create cxid:0x2b zxid:0x3f txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.main.IPermissionService Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.main.IPermissionService
2016-04-05 16:55:23,047 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /127.0.0.1:53076
2016-04-05 16:55:23,060 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@868] - Client attempting to establish new session at /127.0.0.1:53076
2016-04-05 16:55:23,064 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@617] - Established session 0x153e59e20270003 with negotiated timeout 30000 for client /127.0.0.1:53076
2016-04-05 16:55:23,218 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270003 type:create cxid:0x1 zxid:0x42 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-04-05 16:55:23,263 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270003 type:create cxid:0x2 zxid:0x43 txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.main.IUserService Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.main.IUserService
2016-04-05 16:55:23,279 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270003 type:create cxid:0x5 zxid:0x46 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-04-05 16:55:23,281 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270003 type:create cxid:0x6 zxid:0x47 txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.main.IUserService Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.main.IUserService
2016-04-05 16:55:23,284 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270003 type:create cxid:0x7 zxid:0x48 txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.main.IUserService/providers Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.main.IUserService/providers
2016-04-05 16:55:23,314 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270003 type:create cxid:0xa zxid:0x49 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-04-05 16:55:23,317 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270003 type:create cxid:0xb zxid:0x4a txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.main.IUserService Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.main.IUserService
2016-04-05 16:55:23,320 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270003 type:create cxid:0xc zxid:0x4b txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.main.IUserService/configurators Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.main.IUserService/configurators
2016-04-05 16:55:23,326 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270003 type:create cxid:0xf zxid:0x4c txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-04-05 16:55:23,333 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270003 type:create cxid:0x10 zxid:0x4d txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.main.IUserService Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.main.IUserService
2016-04-05 16:55:25,225 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270003 type:create cxid:0x14 zxid:0x4f txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
2016-04-05 16:55:25,230 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270003 type:create cxid:0x15 zxid:0x50 txntype:-1 reqpath:n/a Error Path:/dubbo/com.iscm.service.main.IRoleService Error:KeeperErrorCode = NodeExists for /dubbo/com.iscm.service.main.IRoleService
2016-04-05 16:55:25,242 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@645] - Got user-level KeeperException when processing sessionid:0x153e59e20270003 type:create cxid:0x18 zxid:0x53 txntype:-1 reqpath:n/a Error Path:/dubbo Error:KeeperErrorCode = NodeExists for /dubbo
